D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_07_781.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_07_781.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_07_781.jpg, -0.8657421, 1, 0, 19.79128
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_07_883.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_07_883.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_07_883.jpg, -1, 1, 0, 20.49218
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_07_983.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_07_983.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_07_983.jpg, -0.9071533, 1, 0, 21.27755
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_08_086.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_08_086.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_08_086.jpg, -0.6126338, 1, 0, 22.37451
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_08_189.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_08_189.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_08_189.jpg, -0.3029467, 1, 0, 23.36886
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_08_303.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_08_303.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_08_303.jpg, 0.0470796, 1, 0, 24.52414
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_08_405.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_08_405.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_08_405.jpg, 0.3344067, 1, 0, 25.36692
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_08_508.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_08_508.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_08_508.jpg, 0.6339219, 1, 0, 26.04642
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_08_611.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_08_611.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_08_611.jpg, 0.3612376, 1, 0, 26.88773
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_08_714.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_08_714.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_08_714.jpg, 0.05970676, 1, 0, 27.83263
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_08_816.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_08_816.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_08_816.jpg, 0.1205919, 1, 0, 28.92765
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_08_916.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_08_916.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_08_916.jpg, 0.2244826, 1, 0, 29.8056
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_09_018.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_09_018.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_09_018.jpg, 0, 1, 0, 30.18878
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_09_120.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_09_120.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_09_120.jpg, 0, 1, 0, 30.18975
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_09_221.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_09_221.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_09_221.jpg, 0, 1, 0, 30.19028
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_09_322.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_09_322.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_09_322.jpg, -0.0277677, 1, 0, 30.18778
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_09_425.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_09_425.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_09_425.jpg, -0.3272307, 1, 0, 30.16346
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_09_526.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_09_526.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_09_526.jpg, -0.6212404, 1, 0, 30.12548
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_09_627.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_09_627.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_09_627.jpg, -0.9244206, 1, 0, 30.09581
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_09_729.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_09_729.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_09_729.jpg, -0.9788374, 1, 0, 30.10215
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_09_830.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_09_830.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_09_830.jpg, -0.686912, 1, 0, 30.19269
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_09_931.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_09_931.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_09_931.jpg, -0.3863831, 1, 0, 30.20762
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_10_033.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_10_033.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_10_033.jpg, -0.07593534, 1, 0, 30.18754
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_10_133.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_10_133.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_10_133.jpg, 0, 1, 0, 30.18904
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_10_237.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_10_237.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_10_237.jpg, 0.0439977, 1, 0, 30.18848
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_10_338.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_10_338.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_10_338.jpg, 0.3482754, 1, 0, 30.15913
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_10_440.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_10_440.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_10_440.jpg, 0.6434273, 1, 0, 30.12044
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_10_543.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_10_543.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_10_543.jpg, 0.5274911, 1, 0, 30.17456
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_10_644.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_10_644.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_10_644.jpg, 0.2243569, 1, 0, 30.19854
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_10_746.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_10_746.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_10_746.jpg, 0, 1, 0, 30.18445
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_10_848.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_10_848.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_10_848.jpg, 0, 1, 0, 30.18975
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_10_950.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_10_950.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_10_950.jpg, 0, 1, 0, 30.19025
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_11_053.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_11_053.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_11_053.jpg, 0, 1, 0, 30.19032
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_11_156.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_11_156.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_11_156.jpg, -0.2566431, 1, 0, 30.17281
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_11_259.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_11_259.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_11_259.jpg, -0.08902285, 1, 0, 30.19093
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_11_361.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_11_361.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_11_361.jpg, 0, 1, 0, 30.18962
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_11_463.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_11_463.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_11_463.jpg, 0, 1, 0, 30.19
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_11_565.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_11_565.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_11_565.jpg, 0, 1, 0, 30.19029
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_11_668.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_11_668.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_11_668.jpg, 0, 1, 0, 30.1898
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_11_771.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_11_771.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_11_771.jpg, -0.09742019, 1, 0, 30.18758
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_11_872.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_11_872.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_11_872.jpg, -0.3902769, 1, 0, 30.15543
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_11_973.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_11_973.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_11_973.jpg, -0.6923826, 1, 0, 30.11582
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_12_074.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_12_074.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_12_074.jpg, -0.7723491, 1, 0, 30.12754
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_12_176.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_12_176.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_12_176.jpg, -0.4178281, 1, 0, 30.19986
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_12_276.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_12_276.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_12_276.jpg, -0.1172533, 1, 0, 30.1931
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_12_377.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_12_377.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_12_377.jpg, 0, 1, 0, 30.18582
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_12_476.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_12_476.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_12_476.jpg, 0, 1, 0, 30.19023
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_12_577.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_12_577.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_12_577.jpg, 0, 1, 0, 30.18936
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_12_679.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_12_679.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_12_679.jpg, 0, 1, 0, 30.19022
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_12_783.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_12_783.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_12_783.jpg, 0, 1, 0, 30.19036
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_12_883.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_12_883.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_12_883.jpg, 0, 1, 0, 30.19033
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_12_985.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_12_985.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_12_985.jpg, 0.0810336, 1, 0, 30.18874
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_13_087.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_13_087.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_13_087.jpg, 0.3801156, 1, 0, 30.158
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_13_189.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_13_189.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_13_189.jpg, 0.1394224, 1, 0, 30.19172
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_13_292.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_13_292.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_13_292.jpg, 0, 1, 0, 30.18899
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_13_395.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_13_395.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_13_395.jpg, 0, 1, 0, 30.19016
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_13_498.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_13_498.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_13_498.jpg, 0, 1, 0, 30.19029
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_13_599.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_13_599.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_13_599.jpg, 0, 1, 0, 30.19029
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_13_702.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_13_702.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_13_702.jpg, 0, 1, 0, 30.19034
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_13_804.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_13_804.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_13_804.jpg, 0, 1, 0, 30.19032
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_13_907.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_13_907.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_13_907.jpg, 0, 1, 0, 30.19031
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_14_009.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_14_009.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_14_009.jpg, -0.0437961, 1, 0, 30.1899
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_14_111.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_14_111.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_14_111.jpg, -0.2760747, 1, 0, 30.17203
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_14_213.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_14_213.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_14_213.jpg, 0, 1, 0, 30.18896
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_14_315.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_14_315.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_14_315.jpg, 0, 1, 0, 30.19008
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_14_419.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_14_419.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_14_419.jpg, 0, 1, 0, 30.19026
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_14_520.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_14_520.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_14_520.jpg, -0.2440206, 1, 0, 30.17577
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_14_622.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_14_622.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_14_622.jpg, -0.0441009, 1, 0, 30.1908
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_14_725.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_14_725.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_14_725.jpg, 0, 1, 0, 30.19
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_14_829.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_14_829.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_14_829.jpg, 0, 1, 0, 30.19028
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_14_932.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_14_932.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_14_932.jpg, 0, 1, 0, 30.19031
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_15_034.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_15_034.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_15_034.jpg, 0, 1, 0, 30.19029
D:\Autonomous car\Data\IMG\center_2024_06_03_11_29_15_136.jpg, D:\Autonomous car\Data\IMG\left_2024_06_03_11_29_15_136.jpg, D:\Autonomous car\Data\IMG\right_2024_06_03_11_29_15_136.jpg, -0.1684431, 1, 0, 30.18253
